t / fs	F(t)*F(0) / (kcal/mole/A)^2	err[F(t)*F(0)] / (kcal/mole/A)^2	lambda / N*s/m^3	err[lambda] / N*s/m^3
9357.00	-0.138946	1.071394	1384949.939088	167402.877293
9358.00	-0.143109	1.071463	1384943.814510	167411.961154
9359.00	-0.147349	1.071523	1384937.507474	167421.081964
9360.00	-0.151657	1.071574	1384931.014818	167430.240517
9361.00	-0.156024	1.071616	1384924.333780	167439.437592
9362.00	-0.160440	1.071650	1384917.462021	167448.673953
9363.00	-0.164895	1.071676	1384910.397636	167457.950344
9364.00	-0.169379	1.071694	1384903.139167	167467.267489
9365.00	-0.173880	1.071705	1384895.685611	167476.626090
9366.00	-0.178388	1.071708	1384888.036426	167486.026825
9367.00	-0.182893	1.071704	1384880.191531	167495.470341
9368.00	-0.187383	1.071692	1384872.151304	167504.957256
9369.00	-0.191850	1.071674	1384863.916579	167514.488153
9370.00	-0.196282	1.071648	1384855.488638	167524.063579
9371.00	-0.200669	1.071616	1384846.869198	167533.684041
9372.00	-0.205002	1.071576	1384838.060399	167543.350006
9373.00	-0.209272	1.071529	1384829.064788	167553.061894
9374.00	-0.213470	1.071474	1384819.885295	167562.820079
9375.00	-0.217589	1.071412	1384810.525221	167572.624884
9376.00	-0.221619	1.071341	1384800.988206	167582.476581
9377.00	-0.225555	1.071263	1384791.278212	167592.375388
9378.00	-0.229389	1.071175	1384781.399495	167602.321465
9379.00	-0.233117	1.071079	1384771.356575	167612.314919
9380.00	-0.236732	1.070973	1384761.154212	167622.355798
9381.00	-0.240231	1.070856	1384750.797379	167632.444089
9382.00	-0.243609	1.070730	1384740.291230	167642.579720
9383.00	-0.246863	1.070592	1384729.641074	167652.762560
9384.00	-0.249990	1.070444	1384718.852344	167662.992420
9385.00	-0.252990	1.070284	1384707.930571	167673.269048
9386.00	-0.255859	1.070111	1384696.881354	167683.592140
9387.00	-0.258599	1.069927	1384685.710335	167693.961331
9388.00	-0.261208	1.069730	1384674.423170	167704.376206
9389.00	-0.263688	1.069521	1384663.025502	167714.836293
9390.00	-0.266039	1.069300	1384651.522941	167725.341068
9391.00	-0.268263	1.069066	1384639.921036	167735.889962
9392.00	-0.270362	1.068819	1384628.225257	167746.482353
9393.00	-0.272339	1.068561	1384616.440970	167757.117577
9394.00	-0.274197	1.068291	1384604.573418	167767.794928
9395.00	-0.275939	1.068010	1384592.627707	167778.513654
9396.00	-0.277568	1.067718	1384580.608785	167789.272968
9397.00	-0.279090	1.067416	1384568.521429	167800.072045
9398.00	-0.280508	1.067105	1384556.370232	167810.910024
9399.00	-0.281828	1.066785	1384544.159587	167821.786010
9400.00	-0.283053	1.066458	1384531.893684	167832.699078
9401.00	-0.284190	1.066124	1384519.576492	167843.648270
9402.00	-0.285243	1.065784	1384507.211759	167854.632601
9403.00	-0.286217	1.065439	1384494.803000	167865.651056
9404.00	-0.287119	1.065091	1384482.353497	167876.702596
9405.00	-0.287954	1.064741	1384469.866289	167887.786154
9406.00	-0.288727	1.064390	1384457.344177	167898.900640
9407.00	-0.289443	1.064038	1384444.789718	167910.044940
9408.00	-0.290110	1.063688	1384432.205226	167921.217916
9409.00	-0.290731	1.063341	1384419.592779	167932.418410
9410.00	-0.291312	1.062997	1384406.954213	167943.645242
9411.00	-0.291860	1.062658	1384394.291134	167954.897209
9412.00	-0.292378	1.062326	1384381.604920	167966.173090
9413.00	-0.292872	1.062001	1384368.896727	167977.471642
9414.00	-0.293347	1.061685	1384356.167501	167988.791604
9415.00	-0.293806	1.061379	1384343.417982	168000.131694
9416.00	-0.294256	1.061083	1384330.648719	168011.490614
9417.00	-0.294699	1.060799	1384317.860081	168022.867048
9418.00	-0.295139	1.060527	1384305.052265	168034.259665
9419.00	-0.295580	1.060269	1384292.225319	168045.667117
9420.00	-0.296024	1.060024	1384279.379148	168057.088043
9421.00	-0.296475	1.059795	1384266.513536	168068.521069
9422.00	-0.296935	1.059580	1384253.628159	168079.964812
9423.00	-0.297404	1.059381	1384240.722602	168091.417880
9424.00	-0.297886	1.059198	1384227.796381	168102.878873
9425.00	-0.298381	1.059032	1384214.848956	168114.346388
9426.00	-0.298889	1.058882	1384201.879751	168125.819019
9427.00	-0.299411	1.058749	1384188.888174	168137.295362
9428.00	-0.299947	1.058632	1384175.873632	168148.774015
9429.00	-0.300495	1.058532	1384162.835551	168160.253584
9430.00	-0.301056	1.058449	1384149.773391	168171.732686
9431.00	-0.301627	1.058383	1384136.686664	168183.209953
9432.00	-0.302207	1.058333	1384123.574947	168194.684033
9433.00	-0.302793	1.058299	1384110.437901	168206.153595
9434.00	-0.303384	1.058280	1384097.275277	168217.617332
9435.00	-0.303978	1.058277	1384084.086935	168229.073968
9436.00	-0.304570	1.058289	1384070.872850	168240.522256
9437.00	-0.305159	1.058316	1384057.633120	168251.960986
9438.00	-0.305740	1.058356	1384044.367980	168263.388983
9439.00	-0.306312	1.058409	1384031.077801	168274.805117
9440.00	-0.306870	1.058475	1384017.763100	168286.208300
9441.00	-0.307410	1.058553	1384004.424541	168297.597491
9442.00	-0.307931	1.058642	1383991.062937	168308.971697
9443.00	-0.308427	1.058741	1383977.679253	168320.329977
9444.00	-0.308896	1.058849	1383964.274604	168331.671439
9445.00	-0.309335	1.058966	1383950.850255	168342.995244
9446.00	-0.309739	1.059091	1383937.407617	168354.300608
9447.00	-0.310105	1.059222	1383923.948243	168365.586800
9448.00	-0.310431	1.059359	1383910.473827	168376.853142
9449.00	-0.310714	1.059500	1383896.986196	168388.099010
9450.00	-0.310950	1.059645	1383883.487304	168399.323831
9451.00	-0.311137	1.059793	1383869.979225	168410.527082
9452.00	-0.311272	1.059943	1383856.464149	168421.708289
9453.00	-0.311354	1.060093	1383842.944369	168432.867023
9454.00	-0.311379	1.060242	1383829.422278	168444.002902
9455.00	-0.311346	1.060391	1383815.900357	168455.115582
9456.00	-0.311253	1.060537	1383802.381169	168466.204761
9457.00	-0.311099	1.060679	1383788.867347	168477.270172
9458.00	-0.310881	1.060818	1383775.361589	168488.311583
9459.00	-0.310600	1.060951	1383761.866648	168499.328788
9460.00	-0.310254	1.061078	1383748.385324	168510.321610
9461.00	-0.309842	1.061198	1383734.920458	168521.289894
9462.00	-0.309364	1.061310	1383721.474924	168532.233507
9463.00	-0.308819	1.061412	1383708.051625	168543.152331
9464.00	-0.308205	1.061505	1383694.653487	168554.046264
9465.00	-0.307524	1.061588	1383681.283456	168564.915213
9466.00	-0.306774	1.061659	1383667.944497	168575.759093
9467.00	-0.305956	1.061717	1383654.639590	168586.577826
9468.00	-0.305068	1.061762	1383641.371733	168597.371338
9469.00	-0.304111	1.061793	1383628.143943	168608.139554
9470.00	-0.303083	1.061810	1383614.959255	168618.882399
9471.00	-0.301985	1.061811	1383601.820732	168629.599796
9472.00	-0.300815	1.061795	1383588.731465	168640.291662
9473.00	-0.299572	1.061764	1383575.694583	168650.957907
9474.00	-0.298256	1.061714	1383562.713254	168661.598435
9475.00	-0.296866	1.061648	1383549.790701	168672.213145
9476.00	-0.295399	1.061562	1383536.930199	168682.801925
9477.00	-0.293854	1.061459	1383524.135093	168693.364659
9478.00	-0.292229	1.061336	1383511.408801	168703.901224
9479.00	-0.290524	1.061194	1383498.754824	168714.411490
9480.00	-0.288734	1.061033	1383486.176755	168724.895323
9481.00	-0.286858	1.060852	1383473.678282	168735.352585
9482.00	-0.284893	1.060652	1383461.263202	168745.783138
9483.00	-0.282837	1.060432	1383448.935421	168756.186843
9484.00	-0.280688	1.060193	1383436.698961	168766.563564
9485.00	-0.278441	1.059934	1383424.557963	168776.913169
9486.00	-0.276095	1.059656	1383412.516693	168787.235536
9487.00	-0.273646	1.059358	1383400.579536	168797.530550
9488.00	-0.271092	1.059042	1383388.751004	168807.798110
9489.00	-0.268431	1.058708	1383377.035726	168818.038129
9490.00	-0.265658	1.058355	1383365.438453	168828.250536
9491.00	-0.262772	1.057985	1383353.964043	168838.435280
9492.00	-0.259771	1.057597	1383342.617465	168848.592333
9493.00	-0.256652	1.057193	1383331.403785	168858.721686
9494.00	-0.253413	1.056772	1383320.328156	168868.823357
9495.00	-0.250053	1.056336	1383309.395815	168878.897389
9496.00	-0.246570	1.055884	1383298.612063	168888.943852
9497.00	-0.242964	1.055417	1383287.982258	168898.962845
9498.00	-0.239232	1.054937	1383277.511799	168908.954494
9499.00	-0.235375	1.054443	1383267.206114	168918.918955
9500.00	-0.231393	1.053936	1383257.070640	168928.856410
9501.00	-0.227286	1.053418	1383247.110812	168938.767076
9502.00	-0.223055	1.052888	1383237.332045	168948.651195
9503.00	-0.218700	1.052348	1383227.739714	168958.509039
9504.00	-0.214224	1.051798	1383218.339143	168968.340910
9505.00	-0.209627	1.051239	1383209.135581	168978.147140
9506.00	-0.204913	1.050672	1383200.134189	168987.928087
9507.00	-0.200084	1.050098	1383191.340021	168997.684137
9508.00	-0.195143	1.049517	1383182.758005	169007.415705
9509.00	-0.190093	1.048930	1383174.392929	169017.123230
9510.00	-0.184939	1.048338	1383166.249419	169026.807178
9511.00	-0.179685	1.047742	1383158.331928	169036.468039
9512.00	-0.174334	1.047143	1383150.644717	169046.106328
9513.00	-0.168893	1.046541	1383143.191837	169055.722582
9514.00	-0.163366	1.045938	1383135.977117	169065.317359
9515.00	-0.157760	1.045334	1383129.004147	169074.891236
9516.00	-0.152079	1.044730	1383122.276264	169084.444807
9517.00	-0.146331	1.044127	1383115.796538	169093.978685
9518.00	-0.140523	1.043527	1383109.567756	169103.493497
9519.00	-0.134660	1.042929	1383103.592410	169112.989884
9520.00	-0.128750	1.042335	1383097.872686	169122.468497
9521.00	-0.122802	1.041746	1383092.410446	169131.929998
9522.00	-0.116822	1.041163	1383087.207220	169141.375051
9523.00	-0.110819	1.040587	1383082.264190	169150.804326
9524.00	-0.104801	1.040019	1383077.582180	169160.218489
9525.00	-0.098778	1.039459	1383073.161641	169169.618204
9526.00	-0.092757	1.038909	1383069.002642	169179.004128
9527.00	-0.086748	1.038370	1383065.104856	169188.376907
9528.00	-0.080761	1.037841	1383061.467549	169197.737174
9529.00	-0.074805	1.037325	1383058.089567	169207.085547
9530.00	-0.068891	1.036821	1383054.969329	169216.422626
9531.00	-0.063029	1.036331	1383052.104811	169225.748990
9532.00	-0.057228	1.035855	1383049.493540	169235.065194
9533.00	-0.051501	1.035393	1383047.132584	169244.371767
9534.00	-0.045857	1.034947	1383045.018545	169253.669211
9535.00	-0.040308	1.034516	1383043.147555	169262.957996
9536.00	-0.034864	1.034101	1383041.515268	169272.238561
9537.00	-0.029537	1.033702	1383040.116861	169281.511312
9538.00	-0.024337	1.033320	1383038.947035	169290.776618
9539.00	-0.019276	1.032954	1383038.000020	169300.034813
9540.00	-0.014363	1.032605	1383037.269576	169309.286194
9541.00	-0.009610	1.032273	1383036.749008	169318.531022
9542.00	-0.005027	1.031958	1383036.431180	169327.769518
9543.00	-0.000622	1.031659	1383036.308525	169337.001867
9544.00	0.003595	1.031377	1383036.373072	169346.228219
9545.00	0.007614	1.031111	1383036.616467	169355.448684
9546.00	0.011430	1.030860	1383037.029999	169364.663338
9547.00	0.015034	1.030625	1383037.604633	169373.872222
9548.00	0.018420	1.030405	1383038.331041	169383.075344
9549.00	0.021582	1.030200	1383039.199640	169392.272681
9550.00	0.024516	1.030007	1383040.200628	169401.464180
9551.00	0.027219	1.029828	1383041.324028	169410.649760
9552.00	0.029688	1.029661	1383042.559725	169419.829317
9553.00	0.031921	1.029506	1383043.897513	169429.002725
9554.00	0.033917	1.029361	1383045.327135	169438.169841
9555.00	0.035678	1.029226	1383046.838327	169447.330505
9556.00	0.037203	1.029100	1383048.420862	169456.484546
